URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Engaged minutes,New vis.,Returning vis.,Avg. views new vis.,Avg. views ret. vis.,Avg. minutes new vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Li refs,Pi refs,Social interactions,Fb interactions,Tw interactions,Li interactions,Pi interactions,Impact
https://www.huffingtonpost.com/entry/sarah-huckabee-sanders-trump-manafort-indictment_us_59f76847e4b0c0c8e67b9b45,White House Press Secretary: Indicted Campaign Members Had 'Nothing To Do With' Trump,10/30/17 14:54,Marina Fang,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,election-campaigns,international-news,republican-politics,type: news,us-news,us-presidential-elections",156190,138793,156190,99492,16747,102750,1.081,1.133,0.756,0.842,86844,59782,9564,11873,109392,701,4122,16549,16236,312,NA,1,8966,8898,47,NA,21,0
http://www.huffingtonpost.com/entry/the-queen-justin-trudeau_us_595dd939e4b02e9bdb0a3887,Justin Trudeau Met With The Queen And People's Hearts Couldn't Cope,7/6/17 3:08,Lee Moran,Politics,"@amazonecho,@health_ibs,@health_models,@team_us_news_trends,canada,edinburgh,justin-trudeau,queen,queen-elizabeth-ii,scotland,type: news",156168,143008,156168,108960,16104,68935,1.127,1.079,1.141,1.293,50011,90682,15475,7719,49924,1637,10796,77604,75132,2423,2,47,32475,32403,61,2,9,0
https://www.huffingtonpost.com/entry/democrat-senators-al-franken-allegations_us_5a0dc761e4b0c0b2f2f89dfc,Senate Dems Leave No Room For Ambiguity In Denouncing Al Franken,11/16/17 15:30,Lydia O'Connor,Politics,"@ads_sexy,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,al-franken,debbie-stabenow,dick-durbin,heidi-heitkamp,john-mccain,maria-cantwell,michael-bennet,patty-murray,senate,sex-crimes,sherrod-brown,tammy-baldwin,type: news,united-states",156061,139703,156061,187223,19448,104883,1.056,1.146,1.28,1.537,84546,58871,12644,8037,119942,1469,4870,9206,8277,905,NA,11,9671,9618,38,NA,15,1
https://www.huffingtonpost.com/entry/how-chain-migration-enriched-donald-trumps-life_us_5a32a81ee4b00dbbcb5ba69a,Trump Benefited From The ‘Chain Migration’ He Blamed For Attempted New York Terror Attack,12/15/17 5:45,Roque Planas,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_politics,chain-migration,donald-trump,immigration,immigration-reform,legal-issues,melania-trump,type: news,us-news",155982,118475,155982,84763,15583,98804,1.046,1.107,0.783,0.736,101571,44200,10211,4971,95681,1185,30177,3332,1297,2010,1,12,2155,1921,197,8,29,1
http://www.huffingtonpost.com/entry/international-police-chief-association-respond-trump-brutality-speech_us_597bfc86e4b02a4ebb759b22,Police Chiefs Defend 'Respect' After Trump Appears To Endorse Brutality,7/29/17 1:12,Carla Herreria,Politics,"@ads_scary,@health_ibs,@health_models,@team_us_news_trends,chief-of-police,donald-trump,gainesville-police-department,law-enforcement,police-brutality,suffolk-county-police-department,type: news",155675,144918,155675,138454,21441,88682,1.037,1.127,1.153,1.297,42372,95134,18169,3745,64578,2826,35758,38574,33854,4694,11,6,18465,18172,248,23,22,1
http://www.huffingtonpost.com/entry/ronald-reagan-naacp-speech_us_5993d17fe4b04b1933617d22,Ronald Reagan Once Showed Republicans Exactly How To Handle Racists And Bigots,8/16/17 4:49,Ed Mazza,Politics,"@bustournewsletter,@health_ibs,@health_models,@team_us_news_trends,donald-trump,hate-speech,international-news,republican-politics,ronald-reagan,type: news,united-states,us-news",155614,148110,155614,53298,20653,52058,1.088,1.072,0.727,0.74,40946,101899,12769,4754,32165,2461,12416,96220,90962,5137,20,9,56289,55873,334,70,12,0
https://www.huffingtonpost.com/entry/ralph-northam-medicaid_us_5a36a283e4b01d429cc9c92e,Ralph Northam Draws Progressive Ire Over Medicaid Comments,12/17/17 13:40,Igor Bobic,Politics,"@health_depression,@health_ibs,@health_models,@team_us_politics,medicaid,ralph-northam,type: news,us-government-resources,us-news,us-presidential-elections",155591,125844,155591,74899,16241,97578,1.082,1.145,0.607,0.662,80822,58831,15938,4409,106306,4732,17591,6018,5250,720,4,NA,1466,1413,41,10,2,1
https://www.huffingtonpost.com/entry/trump-civil-rights-museum_us_5a2ad565e4b0a290f0505742,"While Trump Celebrates Civil Rights Museum, He's Done Little To Protect One Of Its Most Important Legacies",12/9/17 9:14,Sam Levine,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_social_inequality,civil-rights,department-of-justice,donald-trump,elections,fraud,hate-speech,leadership-conference-on-civil-and-human-rights,legal-issues,republican-politi",155290,106062,155290,85975,14175,89524,1.139,1.206,0.774,0.836,90508,50652,14130,1379,100866,1108,29679,3021,2431,565,1,15,5722,5562,103,8,49,1
http://www.huffingtonpost.com/entry/trump-huntsville-crowd-size-cnn_us_59c5c124e4b06ddf45f810ec,Trump Says 'Fake News' Won't Show Crowd Size As CNN Shows Crowd Size,9/22/17 23:56,Carla Herreria,Politics,"@health_ibs,@health_models,@team_us_news_trends,cnn,donald-trump,donald-trump-crowd-size,huntsville-alabama,luther-strange,republican-politics,type: news",155098,139982,155098,99452,18352,68152,1.136,1.115,1.059,1.132,48786,86933,19379,8703,65244,3161,5244,63630,55841,7707,NA,4,11826,11702,100,NA,24,0
https://www.huffingtonpost.com/entry/concealed-carry-gun-bill-domestic-violence_us_5a26d1cce4b06d807b4f8a63,The GOP's Latest Gun Bill Would Be Catastrophic For Women Fleeing Abuse,12/6/17 5:47,Melissa Jeltsen,Politics,"@ads_scary,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_enterprise_social_inequality,domestic-violence,gun-control,law-enforcement,legal-issues,national-rifle-association,type: n",154314,133996,154314,126353,31308,71284,1.017,1.163,1.216,1.239,81764,63567,8983,14293,53998,22948,16087,26495,24900,1337,35,8,19966,19363,284,271,48,1
http://www.huffingtonpost.com/entry/trump-afraid-firing-alt-right-bannon-mcmaster-kushner_us_59943c11e4b0e789a948550c,Report: Trump 'Nervous And Afraid' Of Firing Alt-Right Hero Bannon,8/16/17 8:44,Staff,Politics,"@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,election-campaigns,h-r-mcmaster,political-science,republican-politics,steve-bannon,trump-tower,type: news",154197,134461,154197,228137,20314,104114,1.045,1.16,1.632,1.846,72920,67372,13905,6574,117964,1670,5291,8635,7756,450,NA,7,6025,5870,121,6,28,1
http://www.huffingtonpost.com/entry/team-trump-joins-potus-assault-on-san-juan-mayor_us_59d10d0de4b09538b508dd95,Team Trump Joins The President's Assault On San Juan Mayor,10/1/17 15:28,Akbar Shahid Ahmed,Politics,"@bustournewsletter,@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,carmen-yulín-cruz,donald-trump,puerto-rico,type: news,us-news",153832,142011,153832,97563,13447,73169,1.081,1.083,1.072,1.119,36300,101338,16194,2467,68023,8337,6068,57068,53656,3409,NA,2,16136,16026,93,NA,17,1
https://www.huffingtonpost.com/entry/robert-mueller-michael-flynn-turkey_us_5a05b53ae4b05673aa58e720,Mueller Probing Alleged Flynn Plan To Deliver Cleric To Turkey: Report,11/10/17 9:20,Staff,Politics,"@ads_scary,@health_depression,@health_gad,@health_ibs,@health_models,@team_us_news_ga,donald-trump,fethullah-gülen,international-news,michael-t-flynn,midnight-express,robert-mueller,the-wall-street-journal,turkey,type: news",153609,139263,153609,193106,27105,104222,1.018,1.14,1.191,1.544,89059,52633,11917,2098,107468,3565,4993,20225,20104,114,NA,1,5210,5132,54,NA,24,1
http://www.huffingtonpost.com/entry/someone-put-a-giant-inflatable-trump-chicken-outside-the-white-house_us_598bc01ee4b0449ed507cf99,Monumental 'Trump Chicken' Roosts Near The White House,8/9/17 23:51,Rebecca Shapiro,Politics,"@bustournewsletter,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,chicken,donald-trump,taxes,type: news,white-house",153376,137893,153376,159707,24645,62716,1.121,1.101,1.557,1.976,50479,90315,12582,15936,46849,15871,17815,48001,46826,1134,NA,15,93812,93648,101,1,62,0
https://www.huffingtonpost.com/entry/donald-trump-alabama-senate-election_us_5a302d30e4b07ff75afe2bff,Donald Trump Responds To Doug Jones Defeating Roy Moore In Alabama Senate Election,12/12/17 23:12,Marina Fang,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,doug-jones,roy-moore,type: news,us-news",153328,132244,153328,75870,19615,87500,1.072,1.153,0.701,0.714,51345,87102,14881,20936,84048,2378,21455,5474,5224,246,NA,2,912,894,13,NA,5,1
http://www.huffingtonpost.com/entry/steve-mnuchin-honeymoon_us_59baf2ebe4b02da0e1407719,Steve Mnuchin Says Honeymoon Request For Government Plane Was For 'National Security',9/14/17 18:52,Mollie Reilly,Politics,"@bustournewsletter,@genassign,@health_ibs,@health_models,@team_us_news_ga,louise-linton,steven-mnuchin,travel-tips,type: news,us-news",153274,136348,153274,135635,18557,88657,1.093,1.153,1.046,1.297,56862,77502,18910,6112,96079,2236,8511,32663,31146,1473,3,4,24038,23856,145,10,27,1
https://www.huffingtonpost.com/entry/donald-trump-tax-reform_us_5a1dbc6ce4b05699502301ed,Trump Said He's 'Not Surprised' Democratic Leaders Bailed On Meeting,11/28/17 16:01,Paige Lavender,Politics,"@breaking,@developing,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_huffpost_now,chuck-schumer,democrat,donald-trump,nancy-pelosi,republican-politics,tax-reform,taxes,type: news,us-news",153211,134177,153211,120906,16268,104846,1.121,1.122,0.853,0.991,80918,58458,13835,8535,122923,1380,6397,3930,3650,254,NA,2,2751,2699,37,1,14,0
https://www.huffingtonpost.com/entry/individual-mandate-gop_us_5a15b4f6e4b03dec8249bc83,The GOP Crusade Against Obamacare's Mandate Says A Lot About How The Party Changed,11/25/17 5:46,Jonathan Cohn,Politics,"@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_enterprise_politics,health-care-reform,legal-issues,obamacare,personal-insurance,personal-taxes,political-science,public-health,republican-party,republican-politics,senate",153028,137659,153028,192954,19452,97676,1.058,1.114,1.492,1.712,62074,73063,17891,14692,99993,7524,8815,8830,7684,948,1,5,4957,4689,127,27,114,1
http://www.huffingtonpost.com/entry/trump-conservatives-paul-ryan-fault_us_59b1c937e4b0354e4410bd4a,"Who Do Conservatives Blame For Donald Trump's Bad Deal? Paul Ryan, Of Course!",9/7/17 19:26,Matt Fuller,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,paul-gosar,paul-ryan,republican-politics,senate,type: news,us-congressional-elections,us-news,us-presidential-elections",152873,138754,152873,151419,17948,111672,1.066,1.105,1.094,1.19,69785,63648,19440,10912,114727,1946,9511,2333,885,1427,NA,NA,1276,1089,178,NA,9,0
https://www.huffingtonpost.com/entry/roy-moore-accuser_us_5a09cebce4b0bc648a0cba37,Another Woman Says Roy Moore Sexually Assaulted Her As A Teen,11/13/17 15:09,Sara Boboltz,Politics,"@ads_sexy,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@sponsor_msnbcpolitics,@team_us_huffpost_now,law-government-and-politics,roy-moore,sex-crimes,type: news,us-news",152480,139312,152480,261746,17424,106800,1.127,1.109,1.842,2.193,85883,55336,11261,6897,111154,6084,7158,11100,10414,652,NA,2,7264,7064,174,15,11,1
https://www.huffingtonpost.com/entry/saudi-king-arrests-multiple-princes-and-boosts-crown-princes-influence_us_59fe8517e4b0baea263224ed,Saudi King Arrests Multiple Princes And Boosts Crown Prince's Influence,11/5/17 0:06,Staff,Politics,"@health_depression,@health_ibs,@health_models,@team_us_news_ga,al-waleed-bin-talal,international-news,muhammad,muhammad-bin-nayef,prince-muhammad-bin-talal,royal-saudi-air-force,saudi-arabia,type: news",152255,139432,152255,132173,20632,111269,1.075,1.102,0.974,1.022,64420,68048,19787,2153,116122,453,6000,9413,9036,325,NA,1,1531,1504,27,NA,NA,0
http://www.huffingtonpost.com/entry/sarah-huckabee-sanders-lies_us_59822da5e4b00f0084add859,"Sarah Huckabee Sanders Says It's Not 'Appropriate To Lie,' But ...",8/2/17 17:59,Jenna Amatulli,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,boy-scouts-of-america,donald-trump,immigration,james-comey,sarah-huckabee-sanders,type: news,white-house-press-secretary",152070,132318,152070,125644,18614,88499,1.057,1.137,1.016,1.173,58384,75597,18089,8809,94778,2486,6308,28913,21530,7380,NA,2,6457,6273,174,3,7,0
http://www.huffingtonpost.com/entry/ivanka-trump-writes-elegant-utterly-pointless-defense-of-paid-leave_us_595d00bce4b0da2c73266635,"Ivanka Trump Writes Elegant, Utterly Pointless Defense Of Paid Leave",7/5/17 12:34,Emily Peck,Politics,"@health_adhd,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,health-care-reform,ivanka-trump,medicaid,parenting,public-health,republican-politics,type: news,us-government-resources,us-news",151910,144729,151910,108668,24379,81035,1.054,1.066,0.977,1.034,66214,72869,12827,4185,60012,24738,10712,40761,37428,3259,NA,40,11302,11114,113,1,74,1
https://www.huffingtonpost.com/entry/paul-manafort-flight-risk_us_59fb6af8e4b0415a420a8094,"Judge Worries Paul Manafort Is A Flight Risk, Admonishes His Lawyer",11/2/17 15:27,Ryan J. Reilly,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,law-enforcement,legal-issues,paul-j-manafort,type: news,us-news",151894,137981,151894,126241,14945,98791,1.107,1.103,1.017,1.105,61288,75018,15588,7022,101997,2291,6150,19448,17945,1502,NA,NA,7645,7547,84,2,12,0
http://www.huffingtonpost.com/entry/graham-cassidy-bill-medicaid_us_59c51f13e4b06ddf45f76226,Just When You Thought Graham And Cassidy Couldn't Get More Cynical,9/22/17 13:36,Jonathan Cohn,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,bill-cassidy,health-care-reform,lindsey-graham,medicaid,obamacare,political-science,public-health,republican-party,republican-politics,senate,type: news,us-government-resources,us-ne",151875,135787,151875,197087,19165,111428,1.062,1.132,1.443,1.52,65249,67554,19072,2535,125584,4231,4698,3762,2494,1176,36,4,2735,2549,121,56,9,1
https://www.huffingtonpost.com/entry/frank-nucera-bordentown-hate-crime_us_59f9e457e4b00c6145e32c0b,Feds: Small-Town Police Chief Said Black People Were 'Like ISIS' And Wished He Could 'Mow ’Em Down',11/1/17 13:21,Ryan J. Reilly,Politics,"@ads_scary,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,bordentown-new-jersey,civil-rights,fbi,federal-court,hate-crimes,hate-speech,law-enforcement,terrorism,type: news,us-news",151846,144126,151846,159576,42115,60728,1.022,1.101,1.427,1.6,46487,95614,9745,11153,31519,19836,15101,60295,50021,9066,2,17,31263,30691,507,14,51,1
https://www.huffingtonpost.com/entry/trump-golf-secret_us_5988ccb5e4b0a66b8badb541,Trump Doesn’t Want To Tell You If He’s Playing Golf. (Spoiler: He Is.),8/7/17 17:48,S.V. Date,Politics,"@health_depression,@health_ibs,@health_models,@team_us_news_national_beats,barack-obama,bedminster-new-jersey,donald-trump,golf,mar-a-lago,republican-politics,type: news,us-news,white-house",151842,135105,151842,153357,16874,104331,1.11,1.115,1.144,1.275,67625,64589,19628,5958,111537,1851,7525,13358,10939,1984,3,4,9166,8974,168,11,13,0
https://www.huffingtonpost.com/entry/trump-tv-watching-tweet_us_5a2eaed7e4b073789f6b9b84,Twitter Users Burn Trump For Denying He Watches 4-8 Hours Of TV A Day,12/11/17 13:13,David Moye,Politics,"@health_adhd,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,cnn,donald-trump,new-york-city,new-york-times,television,twitter,type: news,us-news",151724,65878,151724,120395,10132,47497,1.087,1.09,1.809,2.207,118988,25743,6993,6070,40258,2362,85629,7044,4068,2972,NA,4,1492,1458,17,NA,17,0
https://www.huffingtonpost.com/entry/corker-blasts-trump-tillerson_us_59e17de9e4b04d1d51820670,Corker Blasts Trump For Trying To 'Publicly Castrate' Tillerson,10/13/17 23:04,Staff,Politics,"@health_ibs,@health_models,@team_us_news_ga,bob-corker,china,donald-trump,international-news,north-korea,rex-tillerson,the-washington-post,type: news,us-news",151458,133794,151458,128637,20458,106474,1.034,1.173,0.857,1.051,61373,69595,20490,2521,127781,383,3760,5509,5057,431,NA,6,4548,4449,79,1,19,0
https://www.huffingtonpost.com/entry/lisa-murkowski-obamacare-repeal_us_59c27eafe4b0186c220748a4,Here's The Simplest Reason Lisa Murkowski Likely Won't Support This ACA Repeal Bill,9/22/17 18:08,Jennifer Bendery,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,alaska,elections,health-care-reform,lisa-murkowski,obamacare,political-science,type: news,us-government-resources,us-news",151361,136461,151361,116499,19597,96196,1.077,1.125,0.941,1.023,48374,80816,22171,14954,100727,2518,4695,14209,12309,1814,1,4,3522,3413,95,3,11,0
https://www.huffingtonpost.com/entry/the-real-story-behind-kristi-noems-death-tax-ordeal_us_5a3c1874e4b06d1621b2fe00,The Real Story Behind Kristi Noem's 'Death Tax' Ordeal,12/21/17 17:16,Arthur Delaney,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_politics,accounting,economics,kristi-noem,legal-issues,personal-taxes,tax-policy-center,type: news,us-news",151179,134729,151179,191179,21942,103306,1.111,1.148,1.548,1.556,69891,61945,19343,2387,98048,2571,7043,16971,7018,9927,NA,3,3358,3173,178,2,5,1
https://www.huffingtonpost.com/entry/lawmakers-2016-trump-tower-meeting-irakly-kaveladze_us_5a432290e4b025f99e189a8d,U.S. Lawmakers Question Businessman At 2016 Trump Tower Meeting,12/26/17 23:49,Staff,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,republican-politics,trump-family,trump-tower,type: news,us-presidential-elections",151133,139517,151133,188398,18643,119644,1.08,1.101,1.151,1.422,76619,54641,19873,1548,130091,153,2748,923,413,501,NA,3,292,232,53,2,5,0
https://www.huffingtonpost.com/entry/jenna-fischer-twitter-gop-tax-bill_us_5a4419bfe4b0b0e5a7a49345,'The Office' Star Jenna Fischer Apologizes For Getting Detail Of GOP Tax Bill Wrong,12/27/17 18:31,Doha Madani,Politics,"@health_ibs,@health_models,@team_us_huffpost_now,jenna-fischer,tax-bill,tax-reform,twitter,type: news,us-news",150505,127020,150505,77482,15542,67668,1.071,1.09,0.769,0.869,59712,79169,11624,5023,66437,3323,15009,48461,46030,2428,NA,1,1071,1052,15,NA,4,0
http://www.huffingtonpost.com/entry/mike-pence-donald-trump-jr_us_5965054be4b09b587d6278b6,Mike Pence Attempts To Distance Himself From Growing Trump Scandal,7/11/17 14:09,Marina Fang,Politics,"@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,donald-trump-jr,mike-pence,republican-politics,russia,type: news,us-news",150435,139072,150435,85478,15572,63417,1.051,1.067,1.068,1.064,39135,96832,14468,4244,50649,2747,6609,78595,76304,2185,13,2,41736,41327,366,27,16,0
https://www.huffingtonpost.com/entry/roy-moore-gop-senators-proof_us_5a04ab07e4b03deac08c0e22,4 Women Accused Roy Moore Of Sexual Misconduct. GOP Senators Need More Proof.,11/9/17 15:59,Amanda Terkel,Politics,"@ads_sexy,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,alabama,alabama-senate,alabama-supreme-court,election-campaigns,huntsville-alabama,political-science,republican-party,republican-politics,roy-moore,senat",150007,135149,150007,175600,18311,105564,1.11,1.141,1.317,1.459,77519,57909,14579,7395,114193,1111,4981,9570,7412,2093,1,11,9601,9365,209,2,25,1
http://www.huffingtonpost.com/entry/epa-trump-official-resign-letter_us_598216cee4b02b36343fc69d,Top Official Resigns From Trump EPA With Scathing Letter,8/2/17 18:09,Ryan Grenoble,Politics,"@genassign,@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,coal,donald-trump,environment,environmental-protection-agency,public-health,type: news,us-news",149716,141365,149716,163517,19049,85183,1.053,1.059,1.451,1.594,56026,75564,18126,9550,74188,3335,10249,41044,36154,4692,28,36,27902,27573,246,60,23,1
https://www.huffingtonpost.com/entry/tim-murphy-resigns_us_59d692a5e4b046f5ad970525,Congressman Caught In Abortion Hypocrisy To Resign,10/5/17 16:21,Paige Lavender,Politics,"@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,abortion,paul-ryan,tim-murphy,type: news,us-news",149693,138360,149693,129778,24808,86737,1.064,1.081,1.099,1.15,66345,68263,15085,2478,71294,3822,23110,38465,36852,1603,NA,8,43757,43600,114,22,21,1
https://www.huffingtonpost.com/entry/trump-voter-fraud-probe-documents_us_5a3dd7a2e4b025f99e1729f5,Judge Orders Trump's Voter Fraud Panel To Hand Over Documents To Democratic Member,12/23/17 0:08,Sam Levine,Politics,"@health_depression,@health_ibs,@health_models,@team_us_enterprise_social_inequality,colleen-kollar-kotelly,donald-trump,kris-kobach,matthew-dunlap,type: news,us-news,us-presidential-elections,voter-fraud,voter-fraud-commission",149454,96845,149454,139516,18333,71280,1.054,1.116,1.441,1.624,82389,53714,13351,1467,65529,3874,53738,12473,10018,1944,18,24,8478,8052,264,91,71,1
http://www.huffingtonpost.com/entry/alt-right-doctrine-richard-spencer_us_598e0508e4b09071f699aed2,11 Quotes From The Alt-Right Doctrine That Will Make You Want To Punch Yourself In The Face,8/11/17 16:56,Nick Wing,Politics,"@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,alt-right,richard-spencer,type: news",149217,135697,149217,78843,12567,56878,1.059,1.056,0.995,1.166,37738,95488,15991,12561,45863,556,5008,76880,72791,4063,2,15,5485,5458,23,NA,4,0
http://www.huffingtonpost.com/entry/trump-g-20-leader-of-the-free-world_us_595e9897e4b0615b9e904d7d,The Bad News From Hamburg: Nobody Is Leading The World,7/6/17 17:45,Howard Fineman,Politics,"@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,china,donald-trump,europe,g-20-summit,international-news,north-korea,russia,south-china-sea,trade,type: news,vladimir-putin,xi-jinping",149135,134254,149135,233494,19327,105905,1.1,1.12,1.541,1.935,68760,62211,18164,3302,116217,2838,7872,9847,8368,1463,1,14,7098,6789,269,4,36,1
https://www.huffingtonpost.com/entry/dianne-feinstein-trump-tweets-obstruction_us_5a24222ce4b0a02abe91d027,"Top Democrat Says Trump May Have Obstructed Justice, Based On His Own Tweets",12/3/17 11:46,Dave Jamieson,Politics,"@health_ibs,@health_models,@team_us_enterprise_politics,democrats,dianne-feinstein,donald-trump,fbi,fbi-director,michael-t-flynn,type: news,us-news,us-senate-judiciary-committee",149131,130924,149131,103630,19324,99362,1.022,1.139,0.753,0.888,68782,65191,15158,4453,105391,1450,9378,9641,8689,930,4,5,9406,9160,197,11,38,0
https://www.huffingtonpost.com/entry/new-tv-ad-thanks-trump-for-ending-war-on-christmas-that-never-existed_us_5a3ea0aae4b025f99e177d8b,New TV Ad Thanks Trump For Ending War On Christmas That Never Existed,12/23/17 15:30,Sebastian Murdock,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,arts-and-entertainment,donald-trump,holiday-greetings,ivanka-trump,mr-president,type: news,us-news",148466,68038,148466,51294,11385,33183,1.117,1.189,0.971,1.164,90103,48780,9583,4407,30323,3036,70608,31821,29703,1856,NA,30,31472,31284,78,NA,110,0
https://www.huffingtonpost.com/entry/roy-moore-gay-marriage-slavery_us_59ef500de4b0d14acdcc9b12,Roy Moore Says Gay Marriage Ruling Is 'Even Worse' Than 1857 Pro-Slavery Decision,10/24/17 12:07,Sebastian Murdock,Politics,"@ads_sexy,@genassign,@health_erectile,@health_ibs,@health_models,@noad_mid_article,@team_us_news_ga,alabama-supreme-court,dred-scott-v-sandford,gay-life,gay-marriage,hate-speech,politics,proslavery,roy-moore,senate,supreme-court-of-the-united-states,type:",148409,137751,148409,86956,24997,84070,1.079,1.103,0.8,0.798,73255,66486,8668,4245,73189,21490,5748,30797,28413,2235,28,16,19669,19353,263,38,15,0
https://www.huffingtonpost.com/entry/alabama-voter-fraud-investigation_us_5a39468fe4b0fc99878f1ac0,Alabama Conducting Voter Fraud Investigation Based On Man's Off-The-Cuff Comment,12/19/17 13:28,Sam Levine,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_enterprise_social_inequality,alabama,alabama-senate,elections,political-science,republican-politics,type: news,us-news",148407,129638,148407,91067,15012,79588,1.058,1.106,0.923,0.993,57157,79257,11993,15373,68342,7031,17499,19040,15506,3482,NA,NA,1647,1531,106,6,4,1
https://www.huffingtonpost.com/entry/politically-vulnerable-democrats-trump_us_5a1878d0e4b0cee6c04fa04a,The GOP's Extremist Agenda Is Making It Easy For Democrats To Stand Their Ground,11/26/17 9:38,Jonathan Cohn,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_politics,banking,claire-mccaskill,democratic-caucus-of-the-united-states-senate,democratic-party,democratic-politics,donald-trump,health-care-reform,joe-manchin,missouri,ob",148127,134223,148127,236579,19071,110157,1.058,1.118,1.61,1.876,72585,58238,17304,5327,118651,3663,7253,760,476,230,NA,2,1314,1217,86,5,6,1
https://www.huffingtonpost.com/entry/donald-trump-fbi-hillary-clinton_us_59fbf0ace4b0b0c7fa395142,"Trump Says He's 'Very Frustrated' He Can't Order DOJ, FBI To Go After Hillary Clinton",11/3/17 2:52,Ed Mazza,Politics,"@amazonecho,@health_depression,@health_gad,@health_ibs,@health_models,@team_us_news_trends,donald-trump,fbi,hillary-clinton,type: news,us-department-of-justice,us-news,us-presidential-elections",147805,136994,147805,127430,31801,78525,1.02,1.109,1.013,1.182,71607,63670,12528,3910,65224,2983,6239,60328,52565,6442,NA,25,33675,33047,525,1,102,0
http://www.huffingtonpost.com/entry/donald-trump-john-mccain_us_5970ff60e4b062ea5f90b3ca,Trump Spokeswoman 'Not Sure' If He Regrets Trashing John McCain's Military Record,7/20/17 16:01,Jennifer Bendery,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,john-mccain,republican-politics,type: news,us-news,us-presidential-elections,vietnam-war",147765,139830,147765,78048,17759,98675,1.05,1.071,0.626,0.667,63307,66907,17551,8556,102849,1031,7380,16889,15972,907,NA,4,8282,8164,110,NA,8,0
https://www.huffingtonpost.com/entry/trump-gun-control-texas_us_5a017390e4b066c2c039e457,Trump: Gun Control Would Have Left 'Hundreds More Dead' In Texas Church,11/7/17 5:04,Alana Horowitz Satlin,Politics,"@ads_scary,@amazonecho,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,donald-trump,gun-control,mass-shootings,texas-church-shooting,type: news,us-news",147689,141243,147689,102515,33173,84337,1.108,1.096,0.92,0.897,79233,56334,12122,6079,60502,3300,5440,56755,55702,974,NA,27,45749,45331,128,9,281,1
https://www.huffingtonpost.com/entry/jesse-watters-mother-fox-news_us_5a329f79e4b00dbbcb5b92a5,Jesse Watters' Mother Is 'Distraught' About Her Son's Views,12/14/17 12:09,Jenna Amatulli,Politics,"21st-century-fox,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,arts-and-entertainment,bill-oreilly,fox-news,hate-speech,jesse-watters,the-oreilly-factor,type: news,us-news",147149,101557,147149,83807,15300,65971,1.067,1.123,0.944,1.078,84489,52713,9947,10785,53132,785,45309,26845,23007,3805,NA,33,1478,1444,22,NA,12,0
