URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Engaged minutes,New vis.,Returning vis.,Avg. views new vis.,Avg. views ret. vis.,Avg. minutes new vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Li refs,Pi refs,Social interactions,Fb interactions,Tw interactions,Li interactions,Pi interactions,Impact
https://www.huffingtonpost.com/entry/george-papadopoulos-big-deal_us_59f72de7e4b077d8dfcb085b,Robert Mueller Flipped A Trump Campaign Adviser. That's Bad News For The White House.,2017-10-30 14:03:00,"Ryan J. Reilly,Amanda Terkel",Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,georgios-papadopoulos,international-news,republican-politics,type: news,us-news,us-presidential-elections",354759,297287,354759,506174,44009,196976,1.074,1.204,1.897,2.131,166608,159068,29083,34516,218265,14934,26067,33800,28990,4184,15,14,23219,22899,178,58,84,1
http://www.huffingtonpost.com/entry/burn-my-maga-hat_us_59bb4dc9e4b0edff971ac966,"Angry Right-Wingers Turn On Trump, Burn Their 'Make America Great Again' Hats",2017-09-15 03:06:00,Ed Mazza,Politics,"@amazonecho,@bustournewsletter,@health_depression,@health_ibs,@health_models,@team_us_news_trends,donald-trump,international-news,make-america-great-again,type: news,us-news",354293,348465,354293,150855,29631,102813,1.072,1.037,1.089,1.165,107989,217915,28389,18675,58761,3570,14072,246954,224034,10776,9,63,162515,161637,720,51,107,0
https://www.huffingtonpost.com/entry/female-democratic-senators-call-on-al-franken-to-resign_us_5a281be8e4b0c2117627b73e,Women Lead Charge As Dozens Of Senate Democrats Call For Franken To Resign,2017-12-06 11:42:00,"Marina Fang,Amanda Terkel",Politics,"@breaking,@developing,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_huffpost_now,al-franken,kirsten-gillibrand,sex-crimes,type: news,us-news",353926,305090,353926,336217,39188,260177,1.095,1.187,0.99,1.164,235890,98116,19920,4223,297195,1398,9286,5623,4796,773,NA,NA,18649,18559,82,NA,8,1
http://www.huffingtonpost.com/entry/anatoli-samochornov-trump-jr-russia-meeting_us_5966ac00e4b0a8d46d11f69f,Also At Trump Jr.-Russia Meeting: An Ex-U.S. Government Worker With Liberal Views,2017-07-14 17:02:00,"Jessica Schulberg,Paul Blumenthal",Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,anatoli-samochornov,donald-trump-jr,natalia-veselnitskaya,russia,type: news,us-department-of-state",352922,320331,352922,534658,45271,239376,1.035,1.111,1.582,1.927,154095,153580,45247,22179,261030,7299,13267,27065,21253,5681,11,NA,3565,3378,177,4,6,1
https://www.huffingtonpost.com/entry/trump-merry-christmas-twitter_us_5a407757e4b0b0e5a7a2d23c,Trump Celebrates Bringing 'Merry Christmas' Back. Twitter Reacts Accordingly.,2017-12-24 23:41:00,Rebecca Shapiro,Politics,"@health_ibs,@health_models,@team_us_huffpost_now,arts-and-entertainment,christmas-controversy,christmas-eve,donald-trump,holiday-greetings,republican-politics,twitter,type: news,us-news",351250,224833,351250,249131,31104,117990,1.134,1.28,1.422,1.703,129390,190075,31785,14136,130516,10372,84469,81144,79791,1331,2,19,16893,16818,39,9,27,0
http://www.huffingtonpost.com/entry/john-mccain-donald-trump-senate-health-care_us_5977e2bae4b0a8a40e8399df,"Trump Humiliates Everyone, Including John McCain",2017-07-25 21:45:00,Howard Fineman,Politics,"@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,affordable-care-act,donald-trump,health-care-reform,john-mccain,obamacare-repeal,republican-politics,type: news",350466,336405,350466,436604,53923,210904,1.019,1.089,1.524,1.699,149729,159442,41295,37953,207002,16162,19805,49134,24005,24906,NA,12,6476,5049,1390,3,34,1
https://www.huffingtonpost.com/entry/donald-trump-george-papadopoulos_us_59f86a2ee4b0aec1467aa951,"Donald Trump Dismisses Campaign Adviser As 'Young, Low Level Volunteer'",2017-10-31 09:36:00,Marina Fang,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,international-news,republican-politics,type: news,us-news,us-presidential-elections",349559,307744,349559,248623,21059,127843,1.098,1.172,1.427,1.682,112946,222693,13920,25340,147604,142064,12243,5753,5278,467,1,1,4673,4578,69,5,21,1
https://www.huffingtonpost.com/entry/republicans-no-longer-conservative-party_us_59767dd6e4b0e201d5776f8c,The GOP Is No Longer A 'Conservative' Party,2017-07-25 19:22:00,Staff,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_blog,conservatism,constitution,donald-trump,first-amendment,mitch-mcconnell,paul-ryan,radical,republican-party,type: news",347320,303827,347320,464567,42305,231981,1.063,1.174,1.531,1.724,146211,155169,45940,2954,255735,720,20431,39295,30571,7304,13,7,29348,27851,1319,127,51,0
http://www.huffingtonpost.com/entry/senate-parliamentarian-byrd-rule-health-care_us_59727d12e4b00e4363df9867,"Senate Referee Rejects Key Pieces Of Repeal Bill, Dealing Major Blow To GOP",2017-07-21 18:34:00,"Jonathan Cohn,Laura Bassett,Matt Fuller",Politics,"@health_ibs,@health_models,@team_us_news_national_beats,health-care-reform,legal-issues,parliamentarian,parliamentarian-of-the-united-states-senate,political-science,senate,type: news,us-government-resources,us-news,us-presidential-elections",347165,301850,347165,478689,42323,217218,1.076,1.137,1.388,1.879,149926,149045,48194,9022,223491,8525,30268,52247,46825,5262,6,5,21866,21216,600,13,37,1
https://www.huffingtonpost.com/entry/david-clarke-to-make-media-tasteblood_us_5a485540e4b025f99e1c09a8,Trump Booster David Clarke Threatens To Make Media 'Taste Their Own Blood',2017-12-31 09:28:00,Mary Papenfuss,Politics,"@health_ibs,@health_models,@team_us_huffpost_now,black-lives-matter,donald-trump,fbi,milwaukee,milwaukee-county-wisconsin,racism,twitter,type: news,us-news",344861,240328,344861,336407,68494,150497,1.045,1.149,1.344,1.6,151753,160830,32278,27638,95872,63164,92186,33581,31440,1335,217,51,16139,15139,98,784,118,0
https://www.huffingtonpost.com/entry/donald-trump-no-empathy_us_59e76efce4b0d0e4fe6c8d2d,"Trump Tried To Look Compassionate. Instead, He Looked Like A Jerk.",2017-10-18 16:43:00,Amanda Terkel,Politics,"@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,type: news,us-news,us-politics",341219,301768,341219,438755,38288,215495,1.03,1.154,1.539,1.738,150740,154491,35988,2851,247372,2154,11710,53575,51730,1771,35,6,26530,26135,130,246,19,1
https://www.huffingtonpost.com/entry/trump-birth-control_us_59a8adb6e4b0b5e530fd735f,Trump Rolls Back Obama's Birth Control Coverage Rule,2017-10-06 11:21:00,Laura Bassett,Politics,"@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,abortion-debate,barack-obama,contraception,donald-trump,legal-issues,obamacare,personal-insurance,prenatal-care,public-health,reproductive-health,type: news,us-government-resources,us-news,womens-sexual-health",339254,288293,339254,279602,41814,169118,1.068,1.189,1.168,1.33,145676,172290,21288,11465,185129,2427,23768,96043,92122,3871,16,7,264071,262871,878,174,148,1
https://www.huffingtonpost.com/entry/trump-television-eight-hours_us_5a2c273fe4b069ec48add6d7,Trump Watches Up To 8 Hours Of TV Per Day,2017-12-09 15:20:00,Chris D'Angelo,Politics,"@health_depression,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,television,type: news,us-news",339203,206101,339203,213506,28370,138017,1.091,1.234,1.036,1.315,175353,138155,25695,9910,144447,9816,109152,33908,29221,4675,NA,10,15013,14783,181,1,48,0
http://www.huffingtonpost.com/entry/trump-obstruction-justice_us_597a4837e4b0da64e877de42,"Making Obstruction Of Justice Normal Again. Er, Actually, For The First Time.",2017-07-27 17:38:00,S.V. Date,Politics,"@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,donald-trump-jr,jeff-sessions,obstruction-of-justice,republican-politics,russia,type: news,us-news,us-presidential-elections",338862,286447,338862,487293,39458,240602,1.08,1.198,1.423,1.786,153512,136224,49126,218,305354,590,8648,8087,7549,517,NA,8,4481,4267,170,9,35,1
https://www.huffingtonpost.com/entry/anthony-scaramucci-deidre-ball-divorce_us_597bb23fe4b0da64e879438c,"Anthony Scaramucci's Wife Filed For Divorce While Pregnant, Reports Say",2017-07-30 13:08:00,David Moye,Politics,"@ads_sexy,@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,anthony-scaramucci,divorce,type: news,us-news",338268,314002,338268,301427,51312,145724,1.045,1.079,1.493,1.545,91387,211093,35788,45808,131286,16444,15846,111419,105349,5923,133,1,11282,11058,50,172,2,0
http://www.huffingtonpost.com/entry/reince-priebus-out-john-kelly_us_5979fc40e4b02a4ebb739010,Reince Priebus Out As Chief Of Staff After Chaotic Week At White House,2017-07-28 17:00:00,"Daniel Marans,Sam Levine",Politics,"@developing,@genassign,@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@health_pain,@team_us_news_ga,donald-trump,house-of-representatives,political-science,reince-priebus,republican-politics,type: news,us-news,us-presidential-elections,white-house,white-house-chief-of-staff",337848,272844,337848,483809,38039,216275,1.114,1.225,1.751,1.926,138788,164904,34156,4407,247419,13078,25870,26202,24028,2124,NA,1,9249,9081,110,17,41,1
https://www.huffingtonpost.com/entry/texas-shooter-conspiracy-theories_us_5a01ed2be4b092053058499e,"The Texas Shooter Was Called A Liberal, Antifa Communist Working With ISIS — Before Anyone Knew Anything",2017-11-07 15:23:00,"Dana Liebelson,Paul Blumenthal",Politics,"@ads_scary,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,conspiracy,must-reads,texas-shooting,type: news",337764,316402,337764,277414,34653,150324,1.067,1.147,1.322,1.57,109393,203253,25118,60528,140714,17212,21238,69839,67029,2690,17,12,27837,27441,327,31,38,0
http://www.huffingtonpost.com/entry/rush-limbaugh-says-hurricane-irma-is-conspiracy-evacuates-anyway_us_59b29c31e4b0354e44115aa8,"Rush Limbaugh Says Hurricane Irma Is Conspiracy, Evacuates Anyway",2017-09-08 10:16:00,Jenna Amatulli,Politics,"@bustournewsletter,@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,hurricane-andrew,hurricane-irma,natural-disasters,rush-limbaugh,type: news,us-news",336050,303822,336050,258767,42531,146796,1.061,1.126,1.234,1.417,101070,205728,29252,93479,151495,4462,15423,56548,50207,6191,29,10,49214,48822,279,80,33,0
http://www.huffingtonpost.com/entry/trump-business-council-charlottesville_us_59947976e4b0acc593e4757f,Trump's Two Big Business Councils Disband Amid Uproar Over Charlottesville,2017-08-16 13:10:00,Alexander C. Kaufman,Politics,"@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,business,ceos,charlottesville-virginia,donald-trump,type: news,us-news",335293,288804,335293,347981,36618,216746,1.115,1.194,1.269,1.394,177432,133139,24722,9202,233340,3054,25992,37003,35581,1352,18,7,23849,23472,201,92,84,0
https://www.huffingtonpost.com/entry/corker-corkerkickback-tax-bill-vote_us_5a38630ee4b0860bf4aa9329,#CorkerKickback Turns Up The Flame Under Senator For His Tax Vote Switch,2017-12-18 23:55:00,Mary Papenfuss,Politics,"@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_huffpost_now,bob-corker,business-and-finance,senate,tax-reform,type: news,us-news",334748,235737,334748,334201,33112,193500,1.081,1.158,1.323,1.508,190777,112451,31520,2427,209217,3249,78536,11203,10036,1026,NA,2,14150,13882,245,10,13,1
https://www.huffingtonpost.com/entry/howard-dean-jared-kushner_us_59ffca86e4b04cdbeb34336c,Howard Dean Expects Jared Kushner To Be Indicted For Money Laundering,2017-11-05 22:43:00,Ed Mazza,Politics,"@amazonecho,@health_ibs,@health_models,@team_us_news_trends,donald-trump,howard-dean,ivanka-trump,jared-kushner,michael-t-flynn,robert-mueller,trump-family,type: news,us-news",334149,305153,334149,160306,59921,143390,1.097,1.133,0.935,0.734,107669,187558,38922,55202,107960,57822,26264,58997,53290,2550,NA,30,30676,30487,103,8,78,1
https://www.huffingtonpost.com/entry/donald-trump-frederica-wilson_us_59eb3da1e4b0a484d0638a0b,Donald Trump Tries A New Tactic To Attack Congresswoman Who Exposed His Lies,2017-10-21 09:06:00,Alana Horowitz Satlin,Politics,"@amazonecho,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,democrat-party,democratic-party,donald-trump,frederica-wilson,type: news,us-news,us-politics,us-presidential-elections",333405,290744,333405,189233,49043,189118,1.053,1.224,0.735,0.829,113327,176634,43444,21172,203677,13530,23828,39181,38694,327,19,22,23611,23390,90,88,43,1
http://www.huffingtonpost.com/entry/donald-trump-vacation-tweets_us_598851d9e4b041356ec0e58c,Donald Trump Insists He's 'Working Hard' After Tweet Tirade About '24/7 Fake News',2017-08-07 08:41:00,Marina Fang,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,republican-politics,type: news,us-news,us-presidential-elections",333202,295725,333202,344047,43746,236673,1.069,1.126,1.09,1.241,188931,113985,30286,13696,253466,16118,14035,6629,5939,608,1,21,4507,4346,120,18,23,0
https://www.huffingtonpost.com/entry/george-papadopolous-trump-russia-probe_us_59f7354be4b07fdc5fbfa210,Trump Campaign Adviser Lied To FBI About Russian 'Dirt',2017-10-30 10:31:00,Ryan J. Reilly,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,georgios-papadopoulos,international-news,type: news,us-news,us-presidential-elections",331784,291727,331784,358490,40006,192991,1.107,1.142,1.387,1.602,170662,142182,18940,15610,188962,10711,11170,79582,75655,3843,19,5,47063,46679,212,67,105,1
http://www.huffingtonpost.com/entry/sean-spicer-steps-down_us_58ed2e0ee4b0ca64d91a07c0,Sean Spicer Resigns As White House Press Secretary,2017-07-21 12:02:00,Paige Lavender,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,international-news,republican-politics,sean-spicer,type: news,us-news,white-house,white-house-press-secretary",331562,298098,331562,373020,38322,170314,1.058,1.124,2.152,1.706,133895,176346,21321,7847,160216,2638,30307,114509,111221,3033,56,2,102245,101920,203,85,37,0
https://www.huffingtonpost.com/entry/roger-stone-twitter_us_59f50c11e4b03cd20b81fda7,Trump Ally Roger Stone Suspended From Twitter After Vicious Attacks On CNN Journalists,2017-10-28 21:17:00,Mary Papenfuss,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_news_trends,ana-navarro,bill-kristol,charles-blow,cnn,don-lemon,donald-trump,hate-speech,jake-tapper,roger-stone,twitter,type: news,us-news",330927,319665,330927,421211,64573,197021,1.031,1.085,1.456,1.663,100749,187510,42668,36354,176239,8438,14688,72468,63942,8432,4,17,25456,25107,247,13,89,1
http://www.huffingtonpost.com/entry/charlottesville-was-inevitable-white-nationalist-rally_us_59907756e4b090964297ba58,How What Happened Here In Charlottesville Was Inevitable,2017-08-13 13:33:00,"Christopher Mathias,Andy Campbell",Politics,"@amazonecho,@bustournewsletter,@health_depression,@health_erectile,@health_ibs,@health_models,@noleaks,@team_us_news_national_beats,charlottesville-virginia,donald-trump,hate-crimes,hate-speech,psychology,type: news,us-news,white-house",330005,292742,330005,506877,53556,210269,1.054,1.13,1.835,1.968,152731,143281,33993,22422,226964,4116,22068,31123,27098,3989,9,16,17360,16922,301,45,92,1
https://www.huffingtonpost.com/entry/alabama-election-live-updates_us_5a30010fe4b0789502840290,Read Live Updates On The Alabama Senate Election,2017-12-12 18:05:00,Paige Lavender,Politics,"@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,alabama,barack-obama,joe-biden,luther-strange,political-opinion-polls,republican-party-presidential-primaries-2012,republican-politics,roy-moore,senate,type: news,us-congressional-elections,us-news,us-presidential-elections",329595,138574,329595,186495,29420,101144,1.764,2.54,0.98,1.512,164492,134497,30606,20734,199791,1227,21317,16484,13914,2569,NA,NA,567,560,6,NA,1,1
http://www.huffingtonpost.com/entry/obamacare-repeal-flames-out-senate_us_597a6adbe4b02a4ebb744da0,Obamacare Repeal Flames Out In The Republican Senate,2017-07-28 01:42:00,"Jeffrey Young,Matt Fuller",Politics,"@developing,@health_depression,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,american-health-care-act-of-2017,election-campaigns,health-care-reform,healthcare-industry,legal-issues,obamacare,political-opinion-polls,republican-party,republican-politics,senate,type: news",329217,272443,329217,581120,41225,205299,1.081,1.214,1.982,2.395,146301,147374,35542,5088,238579,3012,28782,33426,30635,2725,11,4,54272,53958,242,43,29,1
https://www.huffingtonpost.com/entry/republican-percentage-drops-gallup_us_5a2dbf49e4b069ec48ae6aec,Poll: Percentage of Americans Identifying As Republican Has Dropped Since Trump Won,2017-12-10 20:32:00,Mary Papenfuss,Politics,"@ads_sexy,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,democratic-party,democratic-politics,demography,donald-trump,political-opinion-polls,republican-party,republican-politics,type: news,us-congressional-elections,us-news,us-presidential-elections",328569,70093,328569,46920,10111,46551,1.094,1.097,0.735,0.836,280274,40307,7988,8231,40755,2713,254281,12245,11038,998,2,1,8644,8451,153,35,5,1
http://www.huffingtonpost.com/entry/trump-pardon-joe-arpaio_us_599da366e4b0a296083b9758,"Trump Pardons Former Sheriff Joe Arpaio, Who Illegally Targeted Latinos",2017-08-25 20:07:00,Ryan J. Reilly,Politics,"@health_ibs,@health_models,@sponsor_lv-life,@team_us_news_national_beats,civil-rights,criminal-punishment,donald-trump,immigration,joe-arpaio,justice-department,latino,law-enforcement,legal-issues,pardon,racial-profiling,type: news",328013,296504,328013,298272,74991,134682,1.056,1.137,1.388,1.382,85022,212393,30598,26156,110465,40545,57689,76302,73388,2761,11,13,191636,190649,685,77,225,1
http://www.huffingtonpost.com/entry/state-department-science-envoy-sends-not-so-secret-message-to-trump-impeach_us_599d9fcae4b0d97c4000a0d6,State Department Science Envoy Quits With Not-So-Secret Message For Trump: 'IMPEACH',2017-08-23 11:58:00,Dana Liebelson,Politics,"@bustournewsletter,@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,daniel-kammen,donald-trump,hate-speech,psychology,type: news,us-department-of-energy,us-department-of-state,us-news",326735,303003,326735,223251,58890,198046,1.057,1.091,0.863,0.871,160053,140620,26062,11841,168717,31219,24938,63653,58870,4591,10,22,28021,27491,359,89,82,1
http://www.huffingtonpost.com/entry/kasowitz-threatens-stranger_us_5967dfa4e4b0d6341fe7aaea,Trump Lawyer Marc Kasowitz Threatens Stranger in Emails: ‘Watch Your Back',2017-07-13 17:07:00,Staff,Politics,"@health_erectile,@health_ibs,@health_models,@nonative,@team_us_news_ga,apple-watch,donald-trump,hate-speech,internet,propublica,type: news",326705,305442,326705,470630,40590,227858,1.055,1.071,1.675,1.754,150470,140173,36062,5282,224538,3771,15550,52028,49173,2706,11,55,18235,17831,232,121,51,1
https://www.huffingtonpost.com/entry/frederica-wilson-has-been-right-all-along_us_59ea16cfe4b05b4f1c3af45d,The White House Keeps Attacking Congresswoman Who Has Been Right All Along,2017-10-20 14:08:00,Daniel Marans,Politics,"@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,frederica-wilson,john-f-kelly,republican-politics,type: news,us-news,white-house,white-house-press-corps",324908,292677,324908,454253,37557,194889,1.091,1.142,1.748,1.979,143575,153033,28300,4400,201066,13082,13552,68152,62869,5156,38,14,90058,89437,485,96,40,1
http://www.huffingtonpost.com/entry/john-kasich-hints-that-he-may-need-to-leave-the-gop_us_59d11962e4b05f005d34e18b,John Kasich Hints That He May Need To Leave The GOP,2017-10-01 13:25:00,Akbar Shahid Ahmed,Politics,"@amazonecho,@bustournewsletter,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,jake-tapper,john-hickenlooper,john-kasich,political-science,republican-party,republican-politics,roy-moore,type: news,us-news,us-presidential-elections",321980,299722,321980,242640,78379,194532,1.052,1.079,0.87,0.912,121593,165691,34696,14451,124513,72855,47833,33116,26174,6710,1,9,22020,20892,1101,9,18,1
http://www.huffingtonpost.com/entry/trump-clinton-tweet_us_59be731ce4b086432b07c60c,Donald Trump Retweets Joke About Violence Toward Hillary Clinton,2017-09-17 09:59:00,Amanda Terkel,Politics,"@bustournewsletter,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,hate-speech,hillary-clinton,republican-politics,type: news,us-news,us-presidential-elections",321050,301696,321050,166403,40917,175606,1.101,1.12,0.709,0.786,104873,179945,36232,19076,179583,9995,24605,71668,61963,9253,30,8,30586,29985,434,109,58,1
https://www.huffingtonpost.com/entry/republicans-tax-bill-pass_us_5a395ec8e4b0c65287acc5f5,Republicans Pass Deeply Unpopular Tax Cuts (Again),2017-12-19 14:29:00,"Matt Fuller,Arthur Delaney",Politics,"@breaking,@developing,@health_depression,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_politics,accounting,california,donald-trump,health-care-reform,household-finance,macroeconomics,new-jersey,new-york,obamacare,paul-ryan,personal-taxes,political-science,republican-politics,senate,type: news,united-states-congress-joint-committee-on-taxation,us-news,us-presidential-elections,white-house",320977,254035,320977,446744,46822,184485,1.088,1.313,1.602,1.981,156477,139049,25451,8011,225152,18184,14334,19763,17304,2442,2,1,22629,22304,289,25,11,1
